source,nickname,date,title,text,href
twitter,heeyeonpark,2022-11-29 14:49:31+00:00,,"RT @joongdok_1864: 미친새끼였어요.

그 할배는 꼭 지팡이로 사람을 ""툭"" 치고 나서는 기분나쁘게 웃는 편이었어요.
아마 이정도 수위의 애매한 폭력으로는 깜빵에 가지 않을거라는 자신감이 있어서였던 것 같습니다.

당시는 남자는 원래 늑…",https://twitter.com/twitter/status/1597603669515862016
twitter,welcheers88,2022-11-29 14:43:02+00:00,,@p_sooool 나도 참 중증이란 생각과 함께 웃는 얼굴로 음~ 됐다. 재미없네 그만할래. 할 제이드라고 생각했어요 .. 그리고 페르세오가 그 말을 입에 담는 날이라면 그만한 사건이 있었을 거라는 게..… https://t.co/j8cNcHKlRy,https://twitter.com/twitter/status/1597602038111932417
twitter,pumpkin3_secret,2022-11-29 14:33:52+00:00,,"전떤남자..
우는 게 이쁘고 보는 사람마저 구슬프게 하여
다시는 이 남자가 우는 것을 보지 않으리라,
반드시 이 남자가 온 세상을 다 가진듯 활짝 웃는 얼굴을 보리라 다짐했다",https://twitter.com/twitter/status/1597599731706105856
twitter,__Dbwlals,2022-11-29 14:31:56+00:00,,옛날얼짱시댜남자라는말웃겨서빡빡웃는중,https://twitter.com/twitter/status/1597599244139245568
twitter,Aina_Wakta,2022-11-29 14:23:57+00:00,,RT @saechamayo: 웃는거 티 나는구나? 하더니 웃어주는 남자 https://t.co/YwhxE1XFCG,https://twitter.com/twitter/status/1597597233461227520
twitter,saechamayo,2022-11-29 14:23:44+00:00,,RT @saechamayo: 웃는거 티 나는구나? 하더니 웃어주는 남자 https://t.co/YwhxE1XFCG,https://twitter.com/twitter/status/1597597182643048452
twitter,mong_64,2022-11-29 14:22:27+00:00,,겉으로 판단하면 안 되는것처럼 옆집남자의 고양이 길을 잃어버렸을때 같이 찾아준게 며주였다.며주는 안고 있는 고양이를 다시 돌려줄때 웃는 모습이 얼마나 이뻤는지 옆집 남자의 귀가 빨개질 정도였다.,https://twitter.com/twitter/status/1597596857374736386
twitter,2222Eec,2022-11-29 14:21:40+00:00,,ㅇㄴ쪽지 내용 보려고 확인하는 아기물만두 호탕하게 웃는거 왜이렇개ㅜ남자냐,https://twitter.com/twitter/status/1597596659839807489
twitter,rjfxndu,2022-11-29 14:18:55+00:00,,"RT @lemon00323: 와 근데 런쥔이는 내가 드림이었거나 
내가 같은 남자였어도 귀여워죽을라할듯
웃는거봐 새삼 느꼈어요 그냥 https://t.co/aVsLbD6rca",https://twitter.com/twitter/status/1597595967397953537
twitter,yueunse05953131,2022-11-29 14:18:36+00:00,,"RT @Can_u_feel_it__: 이강인 해냈다
윤두준 이 남자가 웃는다고요 https://t.co/N2jKU8qaj8",https://twitter.com/twitter/status/1597595890654797825
